,index,client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,recency_score,frequency_score,monetary_score,rfm_score,segment_name
240,4206,2b10c8591e1fd68f8cb9d04764c0204a,14,7,1307.31,3,3,4,334,2,3,3,233,LOYAL
241,4207,2b133e52b03ec75c3d3e5aabf57fb18f,17,7,1611.91,2,3,4,234,2,3,3,233,LOYAL
242,4226,2b3bd3ad965091ba5e70993330689148,25,14,1332.91,2,4,4,244,2,3,3,233,LOYAL
243,4307,2c0be74275cde0922246b74a48380e34,20,9,2161.98,2,4,4,244,2,3,3,233,LOYAL
244,4345,2c6ec5074e0504e67d928687feb44683,12,16,2175.49,3,4,4,344,2,3,3,233,LOYAL
245,4348,2c7796e71221be58d39780c437f9c331,11,20,1168.27,3,4,4,344,2,3,3,233,LOYAL
246,4370,2ca68e022204717115a60de4c1207ddf,16,9,1011.4,3,4,3,343,2,3,3,233,LOYAL
247,4388,2ce31100071f92290c4199a81eac1d0f,21,8,1587.45,2,3,4,234,2,3,3,233,LOYAL
248,4414,2d36bdf6137910f0fca140d2cb5d889d,18,11,2043.8500000000006,2,4,4,244,2,3,3,233,LOYAL
249,4415,2d38a3cb1ae80be71779a215e4418ed2,10,9,1197.16,3,4,4,344,2,3,3,233,LOYAL
250,4447,2d7da001818cd1324fabcc1d70cc3a42,15,12,907.2100000000003,3,4,3,343,2,3,3,233,LOYAL
251,4448,2d7ff6745d294c023ccb0cea06b47a29,17,11,1198.86,2,4,4,244,2,3,3,233,LOYAL
252,4458,2d9d5a0d306d78a4fe7efa7cc8e159ee,12,9,2415.0499999999993,3,4,4,344,2,3,3,233,LOYAL
253,4480,2dda9252676f9ec9d8950ff5e7ab3bf5,10,9,1031.88,3,4,3,343,2,3,3,233,LOYAL
254,4510,2e1e2c2f78e2a2521ec3d3d023f035cc,19,11,2500.379999999999,2,4,4,244,2,3,3,233,LOYAL
255,4519,2e34175ec63f8c4152f49db005877e08,18,14,1537.63,2,4,4,244,2,3,3,233,LOYAL
256,4541,2e71c7b2aac678af02f5379131da1557,24,20,3262.2,2,4,4,244,2,3,3,233,LOYAL
257,4542,2e71e84898413e37b5a64601d8814c29,10,10,1266.29,3,4,4,344,2,3,3,233,LOYAL
258,4569,2eaa696cc2e790f753d30a4fed707aef,12,8,1093.44,3,3,4,334,2,3,3,233,LOYAL
259,4572,2eaf035e6801ba1e0ad3f4f2f232ffc4,11,12,2082.65,3,4,4,344,2,3,3,233,LOYAL
260,4590,2ed84ae34f2d5075f5c85ce7f43efe16,17,10,3054.55,2,4,4,244,2,3,3,233,LOYAL
261,4613,2f0df5d50ca887ad5fd06d7dee99cf3d,25,16,1748.61,2,4,4,244,2,3,3,233,LOYAL
262,4630,2f44582f60db1cfb4c79138f5904877e,11,8,2117.76,3,3,4,334,2,3,3,233,LOYAL
263,4670,2fb9a9b154e4fb4fb7bc98339364e0c5,13,10,874.1800000000002,3,4,3,343,2,3,3,233,LOYAL
264,4703,300e203d024e73d95492e5237484a25a,18,12,1955.38,2,4,4,244,2,3,3,233,LOYAL
265,4712,301d446ad6b5ff3fa6bf8c8109232ec4,11,17,4454.44,3,4,4,344,2,3,3,233,LOYAL
266,4713,3023c60c24d20fa2c7ff31ae2bf3fe3c,17,7,819.1199999999999,2,3,3,233,2,3,3,233,LOYAL
267,4731,304c6f8e3def2f037bd84aa5933ddb54,18,17,1408.3,2,4,4,244,2,3,3,233,LOYAL
268,4765,30b48a73b1b937acae868e62bac35437,24,8,950.4500000000003,2,3,3,233,2,3,3,233,LOYAL
269,4784,30f92aa25470fc6a20962cb778b1b49d,13,15,2415.01,3,4,4,344,2,3,3,233,LOYAL
270,4806,312a80865b9006a9490c677d09b38b5c,16,7,959.32,3,3,3,333,2,3,3,233,LOYAL
271,4812,3135e8676898e4ddbd6738c5885431ca,20,12,953.37,2,4,3,243,2,3,3,233,LOYAL
272,4815,3139185d4aa26c0162bde10ab6f0652a,26,8,917.05,2,3,3,233,2,3,3,233,LOYAL
273,4839,31778993b7b0f4f4106dc329e0f3119f,16,7,906.62,3,3,3,333,2,3,3,233,LOYAL
274,4855,31b2bb4b881b159bcd8a0feeb91d8b04,19,11,1284.78,2,4,4,244,2,3,3,233,LOYAL
275,4863,31c2cd56aa51f9d2724d14a37171c6d2,15,11,1077.02,3,4,3,343,2,3,3,233,LOYAL
276,4868,31d0e4cf61bc84dda3c3bdfc33d05b1c,11,24,3994.81,3,4,4,344,2,3,3,233,LOYAL
277,4939,3283b56ccc7bb0b1300b449a62649883,10,13,1070.36,3,4,3,343,2,3,3,233,LOYAL
278,4966,32bc00a033325c9fa5390f62f63dbec8,15,7,2167.8099999999995,3,3,4,334,2,3,3,233,LOYAL
279,5044,337f0dbac4a1f2b7f06ac7f6617180da,19,7,1468.1899999999996,2,3,4,234,2,3,3,233,LOYAL
280,5060,33ae2c688b8382c10e4b2bafe836af49,16,11,2388.93,3,4,4,344,2,3,3,233,LOYAL
281,5089,3402ddc2b56e1f8a5959e2b25c63e621,26,12,1693.22,2,4,4,244,2,3,3,233,LOYAL
282,5139,347892dc55817c9138add7449b1a07ae,12,12,1385.14,3,4,4,344,2,3,3,233,LOYAL
283,5154,34a2b22e250d7964fc66f8dd6ce4ba32,27,10,869.8399999999998,2,4,3,243,2,3,3,233,LOYAL
284,5167,34b372b8df541446a9a3570c836042cf,19,11,1316.22,2,4,4,244,2,3,3,233,LOYAL
285,5170,34bed0441ab35a10dd7af8eeebd666eb,12,9,3139.96,3,4,4,344,2,3,3,233,LOYAL
286,5197,34ffe6eafa5071fbfe21e488d3ef0a55,15,9,904.87,3,4,3,343,2,3,3,233,LOYAL
287,5201,3509468708b6775ef05961c17247fd15,10,9,1310.38,3,4,4,344,2,3,3,233,LOYAL
288,5226,353c79c91c93ec7b5ae70c5012197579,11,9,2160.77,3,4,4,344,2,3,3,233,LOYAL
289,5259,3592a2c2dbdbe13cc9689b7a8194742c,25,18,2050.11,2,4,4,244,2,3,3,233,LOYAL
290,5263,35a4e62ea625cb83a9913acfdddf93f9,24,7,1295.15,2,3,4,234,2,3,3,233,LOYAL
291,5274,35befc80dbee3ea0d9707af9a519d1c6,26,12,2864.28,2,4,4,244,2,3,3,233,LOYAL
292,5298,360e39a84f1c10073d30a95a62a650b0,26,14,975.53,2,4,3,243,2,3,3,233,LOYAL
293,5310,3622012935baf1acb73bebbec26149a9,19,7,1400.09,2,3,4,234,2,3,3,233,LOYAL
294,5329,36606d9e5b972f9e84687e5c769c734d,20,7,1359.42,2,3,4,234,2,3,3,233,LOYAL
295,5337,366c317d6d7853267f0dcad092d77e17,17,8,822.3000000000002,2,3,3,233,2,3,3,233,LOYAL
296,5351,367b6850cf2355367cd5905ab34bcdca,12,19,1633.93,3,4,4,344,2,3,3,233,LOYAL
297,5388,37074675114fc2072908d00ad8b17af6,18,8,8350.97,2,3,4,234,2,3,3,233,LOYAL
298,5390,370811e3b906ed4005ad6f39b9f24bb6,11,14,1656.51,3,4,4,344,2,3,3,233,LOYAL
299,5407,3741fdaf6f075023f154a6de35b44474,26,10,5328.79,2,4,4,244,2,3,3,233,LOYAL
300,5425,376eff3fc356955bcfaca142f5c3f31b,17,15,3487.610000000001,2,4,4,244,2,3,3,233,LOYAL
301,5439,3791792191864b9510a6e5902f0fd636,16,8,1220.7700000000002,3,3,4,334,2,3,3,233,LOYAL
302,5442,3796cfb76c0bfb613cbbe83335e48f1b,19,9,1294.15,2,4,4,244,2,3,3,233,LOYAL
303,5448,37a2e0a61be6a6a57b99fa6c0bebcba7,10,14,1940.51,3,4,4,344,2,3,3,233,LOYAL
304,5449,37a374fc4f4b53dab920ead4820fcbd2,14,26,4602.61,3,4,4,344,2,3,3,233,LOYAL
305,5467,37ce276a800deeba359993a13a95ab4d,11,15,1550.2299999999998,3,4,4,344,2,3,3,233,LOYAL
306,5479,37e3a92eb7826cfc198b4c18eb7cae69,11,11,1163.1999999999996,3,4,4,344,2,3,3,233,LOYAL
307,5481,37e7401ca3e23b30a0182e73692c3b4f,11,12,2011.19,3,4,4,344,2,3,3,233,LOYAL
308,5489,37f4abd28d33f736232739b14e796687,23,10,1476.88,2,4,4,244,2,3,3,233,LOYAL
309,5492,37fb91a4c75f376bbfe75022e2f78190,10,15,3075.139999999999,3,4,4,344,2,3,3,233,LOYAL
310,5512,382349ed5411edc3c46aa7b277ce8b88,12,10,2155.99,3,4,4,344,2,3,3,233,LOYAL
311,5541,386a30d005d6f7e58fbaa098f6b726c0,12,9,970.44,3,4,3,343,2,3,3,233,LOYAL
312,5543,386b97f252cb84dab23ce039bbbfe8ac,11,8,1533.1500000000005,3,3,4,334,2,3,3,233,LOYAL
313,5562,38a4e953557981197607d8fc299b27e3,20,15,2250.88,2,4,4,244,2,3,3,233,LOYAL
314,5599,3901b3fb4397493fd1886faef579b941,17,8,1026.78,2,3,3,233,2,3,3,233,LOYAL
315,5606,3915dd5c8ce146c090f319d9c5d803fd,11,21,1224.42,3,4,4,344,2,3,3,233,LOYAL
316,5614,392a8c23809833740eb5edfd1d5b3694,19,9,1658.3100000000004,2,4,4,244,2,3,3,233,LOYAL
317,5653,3974bfcd6458c6c57460f990c56d1fcd,19,8,1708.53,2,3,4,234,2,3,3,233,LOYAL
318,5657,397f207323b370d047ef57493f61fe69,24,18,4402.939999999999,2,4,4,244,2,3,3,233,LOYAL
319,5699,39f5536df746e4c1a46aefcdb30da97a,20,7,1055.51,2,3,3,233,2,3,3,233,LOYAL
320,5702,39fb9b4ba344ce1fd5118e4c447c240d,10,11,979.79,3,4,3,343,2,3,3,233,LOYAL
321,5721,3a3b0ed051dae1656d4c947c37d9590c,13,7,1194.22,3,3,4,334,2,3,3,233,LOYAL
322,5741,3a5f9a488a9ef8c79352020cfcd01951,25,7,836.1,2,3,3,233,2,3,3,233,LOYAL
323,5743,3a66aac2969cc99832e166ce584d5e25,20,13,1120.26,2,4,4,244,2,3,3,233,LOYAL
324,5798,3aee5dcf125b991767e8bfc105028aa4,22,9,1266.86,2,4,4,244,2,3,3,233,LOYAL
325,5829,3b337d178b260d2f66695f37848c9f4e,26,15,2520.16,2,4,4,244,2,3,3,233,LOYAL
326,5848,3b58713a9834781a839b55734d40338c,15,8,2340.22,3,3,4,334,2,3,3,233,LOYAL
327,5884,3ba0cd13f8b5d0d441e26c2db66297be,16,22,2142.48,3,4,4,344,2,3,3,233,LOYAL
328,5889,3bafdf32a07cd6f3f62a85e82e26037b,17,12,1006.8,2,4,3,243,2,3,3,233,LOYAL
329,5907,3be18bb6d8ea72c808cb3e604d9857ff,15,12,2381.34,3,4,4,344,2,3,3,233,LOYAL
330,5914,3bfc002bfd773166521410356a6c8d99,19,7,1052.43,2,3,3,233,2,3,3,233,LOYAL
331,5924,3c41319eb4ee2e92a0ba74d7e3a66615,25,10,1905.03,2,4,4,244,2,3,3,233,LOYAL
332,5960,3c9915cc0b49bafe86d89b26d7fa1006,24,13,3387.45,2,4,4,244,2,3,3,233,LOYAL
333,6005,3d15f24041b1555a98ce9da7f86120e8,24,13,2359.86,2,4,4,244,2,3,3,233,LOYAL
334,6008,3d23cf66945ff82aeb65f16155b6297d,13,13,3550.68,3,4,4,344,2,3,3,233,LOYAL
335,6014,3d35c938b99073fcac3ae1b4b5d0e1f1,10,15,1475.09,3,4,4,344,2,3,3,233,LOYAL
336,6018,3d4493e74e94b230871e7f618f7dca39,11,7,8550.71,3,3,4,334,2,3,3,233,LOYAL
337,6033,3d64b7ac6ffc756f031208f6ea5d920d,27,8,1020.31,2,3,3,233,2,3,3,233,LOYAL
338,6038,3d716e2a60c7f75f6b5267438680f1cc,26,9,4575.199999999999,2,4,4,244,2,3,3,233,LOYAL
339,6046,3d84b6fb8a444db59a4d89b153839a5e,26,8,1237.29,2,3,4,234,2,3,3,233,LOYAL
340,6062,3da2dc05c063d435b28fe62e786d4e70,13,9,1549.38,3,4,4,344,2,3,3,233,LOYAL
341,6076,3dcf48275a8ebf792f4809065009d135,14,21,1522.49,3,4,4,344,2,3,3,233,LOYAL
342,6100,3e186cac5283af3b03104b3bee5defe7,24,7,1361.18,2,3,4,234,2,3,3,233,LOYAL
343,6102,3e1babcd58077e6b8693f4f59e13db8d,20,14,1555.2400000000002,2,4,4,244,2,3,3,233,LOYAL
344,6109,3e31299859cbb8299cad36b1050972be,14,7,973.57,3,3,3,333,2,3,3,233,LOYAL
345,6125,3e5c95864222fb53657c442edb57d49f,18,16,3372.9699999999993,2,4,4,244,2,3,3,233,LOYAL
346,6183,3efc623c5290407320e3be5b98ce9930,15,10,2628.76,3,4,4,344,2,3,3,233,LOYAL
347,6194,3f19287cf11905e5d765e43ee3ad073b,11,7,1292.61,3,3,4,334,2,3,3,233,LOYAL
348,6225,3f7a6a8b381dddbe27d0eee79d628356,20,9,1213.05,2,4,4,244,2,3,3,233,LOYAL
349,6248,3fc80dcd52317f8b719070b03ce5f0e9,16,11,811.3100000000002,3,4,3,343,2,3,3,233,LOYAL
350,6255,3fd308e98f56ed6a92bb19787e75211b,22,14,1085.06,2,4,4,244,2,3,3,233,LOYAL
351,6294,402693b9151acb7cea6e155e6cbed796,14,7,812.5400000000002,3,3,3,333,2,3,3,233,LOYAL
352,6326,407358402c630277e5fa2aae33b3dac5,19,7,2520.64,2,3,4,234,2,3,3,233,LOYAL
353,6329,407c03e52143fbba760d9c8442e22190,18,9,2938.68,2,4,4,244,2,3,3,233,LOYAL
354,6347,409712949a365969fe0d090072dc9147,12,23,1610.05,3,4,4,344,2,3,3,233,LOYAL
355,6359,40baec916c838d88979b4444e8dd929f,22,15,1416.1899999999996,2,4,4,244,2,3,3,233,LOYAL
356,6368,40dfe9ee57cf9302a3e5b588e9908384,11,11,1152.15,3,4,4,344,2,3,3,233,LOYAL
357,6370,40f293e4173ec3e7ee3d2399617bacec,15,8,2438.85,3,3,4,334,2,3,3,233,LOYAL
358,6383,410ba57decf96a36afb421c733c51108,11,10,1120.99,3,4,4,344,2,3,3,233,LOYAL
359,6391,412bee64aa7cff5b8087de26d8b73408,19,9,1152.97,2,4,4,244,2,3,3,233,LOYAL
360,6399,414162befa7cef4859c5fb88f0003e28,21,11,1328.8,2,4,4,244,2,3,3,233,LOYAL
361,6410,415fc125dc12c4005d1cc66f7f4d6548,10,7,1041.32,3,3,3,333,2,3,3,233,LOYAL
362,6432,419ba718cdbed974e3ce57c1add60619,17,8,1158.12,2,3,4,234,2,3,3,233,LOYAL
363,6465,4200e3ec1893b39168ea0e055d0d833c,25,7,1085.86,2,3,4,234,2,3,3,233,LOYAL
364,6490,42560f0dd9db74d1ac125bd446f071ae,15,19,3666.819999999999,3,4,4,344,2,3,3,233,LOYAL
365,6518,42956320137970e262c0a56aa118bb33,10,26,3948.8099999999986,3,4,4,344,2,3,3,233,LOYAL
366,6534,42d083de2a0ee0880e03cd726617691b,17,10,4440.42,2,4,4,244,2,3,3,233,LOYAL
367,6543,42efca11baf78a0721c2c8175532484f,23,9,1638.31,2,4,4,244,2,3,3,233,LOYAL
368,6570,4333e04eb893fd613f41c1c48c3c26c2,10,23,1614.04,3,4,4,344,2,3,3,233,LOYAL
369,6609,43b13b150d0529891df929a49160b204,24,8,1127.14,2,3,4,234,2,3,3,233,LOYAL
370,6614,43bc07095e463621ba0f5ba6d76e7ae8,19,13,1290.8300000000004,2,4,4,244,2,3,3,233,LOYAL
371,6656,441a9bdbafef8b0f790be6fe205ac537,20,13,1937.09,2,4,4,244,2,3,3,233,LOYAL
372,6681,4459975309eca9d86a250e2c7d564e3e,16,9,1057.3,3,4,3,343,2,3,3,233,LOYAL
373,6735,44ea60530165f61661f228bc6e6e5d31,20,28,3811.6299999999987,2,4,4,244,2,3,3,233,LOYAL
374,6742,44feef7cb5f26c20c6a33c5acbec59b5,12,28,1845.37,3,4,4,344,2,3,3,233,LOYAL
375,6791,4566781b6bc921c24d20f1d4bb483c00,17,13,3503.53,2,4,4,244,2,3,3,233,LOYAL
376,6792,45695dcce37a485d6adffb3e8950879e,13,19,8261.500000000002,3,4,4,344,2,3,3,233,LOYAL
377,6794,456a6c1357d88fe566a897b51bed40c6,12,8,2371.08,3,3,4,334,2,3,3,233,LOYAL
378,6833,45a6ef5625e2ef62df6d3505fad50f3b,10,11,2108.0600000000004,3,4,4,344,2,3,3,233,LOYAL
379,6849,45dbd54ec7778c3a302a01bf7f579ccb,13,8,1110.76,3,3,4,334,2,3,3,233,LOYAL
380,6863,45ea9b690bd487a0ce00e1a49a6f238a,13,8,1855.08,3,3,4,334,2,3,3,233,LOYAL
381,6872,4614afe30894cfad24d2ae1019feda8d,21,21,1389.57,2,4,4,244,2,3,3,233,LOYAL
382,6874,46159b0daa37b1248d219a250bc0bdde,20,20,1249.5399999999995,2,4,4,244,2,3,3,233,LOYAL
383,6886,464028ce6c32d79d5490cb6bab082c20,15,12,5084.339999999998,3,4,4,344,2,3,3,233,LOYAL
384,6900,466004bc3ee9a0d74aa05d526f375c64,11,45,3805.989999999998,3,4,4,344,2,3,3,233,LOYAL
385,6910,46855b01f71b1064bcdd60ae841bb5c9,15,7,1522.5,3,3,4,334,2,3,3,233,LOYAL
386,6929,46c27b8efa557378bde5456a2060d250,15,7,972.32,3,3,3,333,2,3,3,233,LOYAL
387,6977,471fac72a491006ff797e02f52977809,10,13,6506.63,3,4,4,344,2,3,3,233,LOYAL
388,6979,4728d5564bece00d071df8c1404f7740,11,18,2149.7900000000004,3,4,4,344,2,3,3,233,LOYAL
389,6991,474a4070b465c2a246f24930c8541c69,13,11,1867.55,3,4,4,344,2,3,3,233,LOYAL
390,7015,4780f55306849ab0370e1b3b0601963e,12,8,1716.0200000000002,3,3,4,334,2,3,3,233,LOYAL
391,7076,48143a2a872b0399f7976098b218b57a,16,8,5362.61,3,3,4,334,2,3,3,233,LOYAL
392,7090,4844e3ac9dabdd6ce68479b91a8789c1,26,8,983.48,2,3,3,233,2,3,3,233,LOYAL
393,7091,4845102e9e6c4df5723dc482a1fe071f,18,14,1092.97,2,4,4,244,2,3,3,233,LOYAL
394,7100,4859393bb8986f5b0de0e168db7f4248,19,14,1324.24,2,4,4,244,2,3,3,233,LOYAL
395,7109,486fa403353e17ddc8df1a58173c37ae,10,21,7094.119999999999,3,4,4,344,2,3,3,233,LOYAL
396,7154,48ec0f6c557f05b8c407db3815beabc5,13,7,1090.41,3,3,4,334,2,3,3,233,LOYAL
397,7169,491cebc6837a128c784c4836717fb237,12,9,1506.87,3,4,4,344,2,3,3,233,LOYAL
398,7183,49546460841004ae533655b3be5d588e,12,13,2167.16,3,4,4,344,2,3,3,233,LOYAL
399,7206,498656ff2d5e1e6ed435d853c1ed5bf1,16,11,1995.7,3,4,4,344,2,3,3,233,LOYAL
400,7219,49acf687a431dd556d32d1f011198d91,17,13,1828.06,2,4,4,244,2,3,3,233,LOYAL
401,7244,49e35e0da06b19e13cbae711d02f45dd,15,7,1496.5600000000004,3,3,4,334,2,3,3,233,LOYAL
402,7272,4a199ce98865f6f8b77d3a117ee4ceb3,15,10,1345.84,3,4,4,344,2,3,3,233,LOYAL
403,7328,4aab0b1f36a11979e7396de75c91b6ff,15,9,2719.3,3,4,4,344,2,3,3,233,LOYAL
404,7387,4b2a3d87989fc5475105ea8284cfc544,10,14,2192.350000000001,3,4,4,344,2,3,3,233,LOYAL
405,7393,4b3d14fd17cf40f8e8353c18fc38835e,11,15,3517.529999999999,3,4,4,344,2,3,3,233,LOYAL
406,7394,4b47905f4d2a44d5d1d324b7283e8d8e,11,30,2354.88,3,4,4,344,2,3,3,233,LOYAL
407,7421,4b877623f97817636d45ac0a64a9a807,13,7,1528.08,3,3,4,334,2,3,3,233,LOYAL
408,7434,4ba6d5bef48de5f5d13208e3eec8895c,22,7,1545.5800000000004,2,3,4,234,2,3,3,233,LOYAL
409,7456,4bedee51179667232a15fc66795c5022,25,7,3078.4700000000007,2,3,4,234,2,3,3,233,LOYAL
410,7461,4bfe49ec4906e1cd670940bd461b901c,18,10,919.4,2,4,3,243,2,3,3,233,LOYAL
411,7462,4c0588586cc662ad787a22f7264adf0b,18,7,1123.25,2,3,4,234,2,3,3,233,LOYAL
412,7469,4c12d7fc4cfdcb1e174dd9e9d94aa5ff,13,10,1975.4,3,4,4,344,2,3,3,233,LOYAL
413,7495,4c5eaac5eee37f6feb280514183e6e76,12,8,1378.69,3,3,4,334,2,3,3,233,LOYAL
414,7496,4c5f1000f66b06933b4dc05295ae1f42,25,10,1383.75,2,4,4,244,2,3,3,233,LOYAL
415,7499,4c68e6c89822afe7b370f26e35925dcb,10,8,1116.35,3,3,4,334,2,3,3,233,LOYAL
416,7546,4cf28f8e41a82b925ce87e0642885772,24,7,832.6800000000002,2,3,3,233,2,3,3,233,LOYAL
417,7585,4d5b2992a808b1313db47c37b414ef52,12,12,3617.91,3,4,4,344,2,3,3,233,LOYAL
418,7607,4d9201681388907c2c1c41ec79171983,11,13,1058.96,3,4,3,343,2,3,3,233,LOYAL
419,7637,4dea253e3564ea29f0729560a2e49785,10,22,1537.7600000000002,3,4,4,344,2,3,3,233,LOYAL
420,7678,4e55272ecdcf229cd8ca87bf9bc06377,15,11,1399.92,3,4,4,344,2,3,3,233,LOYAL
421,7682,4e5d3fa1ac5fc5e3009e00e492461b5d,20,9,1105.35,2,4,4,244,2,3,3,233,LOYAL
422,7689,4e6fd8c955d2825bef9f8b6b8b52712b,18,8,1919.6,2,3,4,234,2,3,3,233,LOYAL
423,7695,4e7c8204ccafaf5c59543ba11fa8de4b,24,16,2839.95,2,4,4,244,2,3,3,233,LOYAL
424,7764,4f1204df185ddc85c331a781a95998b0,22,17,3033.98,2,4,4,244,2,3,3,233,LOYAL
425,7766,4f1444216721b233b1e30632abdfc4c4,15,8,1285.49,3,3,4,334,2,3,3,233,LOYAL
426,7774,4f2cc6561b9629e073901c96ec5ebf91,15,8,1037.75,3,3,3,333,2,3,3,233,LOYAL
427,7777,4f2ee1ac449982a1b0246c60c33cff35,21,9,1555.54,2,4,4,244,2,3,3,233,LOYAL
428,7781,4f34916d1b2289a83c899a56dfd766be,14,8,810.57,3,3,3,333,2,3,3,233,LOYAL
429,7784,4f3f2ab0e94a4a3b443124f2675a806f,24,8,1302.04,2,3,4,234,2,3,3,233,LOYAL
430,7796,4f5707fd79d1c29b6aab200d9e023f11,17,13,1353.3000000000004,2,4,4,244,2,3,3,233,LOYAL
431,7809,4f7085c24ece62833ea65868abea5aea,12,30,4773.539999999999,3,4,4,344,2,3,3,233,LOYAL
432,7812,4f72ef121ccb6fdc180b301badedba58,19,16,1216.9,2,4,4,244,2,3,3,233,LOYAL
433,7816,4f7a1f34e04231b6ec844d6eba5da4da,25,9,2243.2000000000007,2,4,4,244,2,3,3,233,LOYAL
434,7832,4faf4b01d5c678ca7867509148f29b81,20,7,1343.0,2,3,4,234,2,3,3,233,LOYAL
435,7859,4ffe1cf047af82117472bf3ca6a1c84c,25,8,1035.94,2,3,3,233,2,3,3,233,LOYAL
436,7885,5027a681d2c21480248a67cd1e10d15d,14,13,1641.35,3,4,4,344,2,3,3,233,LOYAL
437,7895,5033c365cc2a59ca5a4ac8a4a2b61810,11,9,1066.24,3,4,3,343,2,3,3,233,LOYAL
438,7917,507581121707a9f647f487fe94e9fa1b,16,10,2431.35,3,4,4,344,2,3,3,233,LOYAL
439,7945,50b4c57a01a66014cdaae802428504f1,10,12,1139.01,3,4,4,344,2,3,3,233,LOYAL
440,7974,50f61ff5161953d33f612c465a4424c8,16,12,1422.95,3,4,4,344,2,3,3,233,LOYAL
441,8001,5140a30371b084a175e246a1e92f4f5d,11,13,1827.26,3,4,4,344,2,3,3,233,LOYAL
442,8012,516f847b9b23770a72035b0faf935752,14,14,1579.08,3,4,4,344,2,3,3,233,LOYAL
443,8016,517e4783956ee7a648191d4f9927b6b8,14,11,1409.6600000000005,3,4,4,344,2,3,3,233,LOYAL
444,8056,51e23b25f18fe2144f2ddecc0a875a18,25,8,2009.54,2,3,4,234,2,3,3,233,LOYAL
445,8066,51f6ab60f7e2e440c88f51a1f7cb1c53,25,7,5043.1100000000015,2,3,4,234,2,3,3,233,LOYAL
446,8067,51fcdf316b5e184f2dfc7105a1e1c2eb,13,19,2922.8,3,4,4,344,2,3,3,233,LOYAL
447,8084,521d52db02db56c643650f58ed07610e,19,7,1510.7,2,3,4,234,2,3,3,233,LOYAL
448,8099,524a50fd1ca9d8b9bdd4ef209096b0c1,22,9,1664.77,2,4,4,244,2,3,3,233,LOYAL
449,8109,526057a233e35267d07a76923bff58cd,15,8,991.73,3,3,3,333,2,3,3,233,LOYAL
450,8141,52c0ff74f94fc567ed9a67e24ee27fcf,14,15,1526.9499999999996,3,4,4,344,2,3,3,233,LOYAL
451,8148,52d7c6617175a993b0136bb59eb74ed1,16,8,1068.91,3,3,3,333,2,3,3,233,LOYAL
452,8163,5300d2a569256ffff6253cae4620c421,13,7,841.34,3,3,3,333,2,3,3,233,LOYAL
453,8177,532dbe33fcb554d863833ba676e60f42,11,9,849.2,3,4,3,343,2,3,3,233,LOYAL
454,8193,53641e4564d451c85decb60edff36571,10,9,2636.120000000001,3,4,4,344,2,3,3,233,LOYAL
455,8194,536b476886ef3002708b160b003931b7,15,9,1205.0700000000004,3,4,4,344,2,3,3,233,LOYAL
456,8195,536cee20d4ed423ae76b107fc7352b22,12,9,2842.65,3,4,4,344,2,3,3,233,LOYAL
457,8196,536f4c7d664925c3285339203af2589a,11,13,2420.39,3,4,4,344,2,3,3,233,LOYAL
458,8221,53a15613e3dc44d5e55a5382b30f750e,23,9,818.25,2,4,3,243,2,3,3,233,LOYAL
459,8244,53bece25186cd6b7e44151c3e2a3ec66,15,8,1144.31,3,3,4,334,2,3,3,233,LOYAL
460,8271,53f937e41d28bbfb3ef092904840c2d2,14,8,896.58,3,3,3,333,2,3,3,233,LOYAL
461,8282,541d92a361ebbff1a2c22ed87689db3b,12,8,2041.41,3,3,4,334,2,3,3,233,LOYAL
462,8298,543863d02feb121d52c70f781319de89,12,14,840.1700000000002,3,4,3,343,2,3,3,233,LOYAL
463,8312,5460a08dd132e476dbcf768707543cd7,16,10,1715.5499999999995,3,4,4,344,2,3,3,233,LOYAL
464,8339,54abdab458c74043e85e85a739fc9942,18,10,1100.2099999999996,2,4,4,244,2,3,3,233,LOYAL
465,8344,54b3fae454ba0f6df1aa08d9df918a49,10,20,7325.3499999999985,3,4,4,344,2,3,3,233,LOYAL
466,8359,54ccf98453776b6163d6bac474b5973b,18,7,802.5900000000001,2,3,3,233,2,3,3,233,LOYAL
467,8360,54d3589f558233c1b9c5c9e52530ff46,10,8,2139.75,3,3,4,334,2,3,3,233,LOYAL
468,8373,5506724b385887b6375c485ffa3529ef,18,18,1670.1599999999994,2,4,4,244,2,3,3,233,LOYAL
469,8379,551032de459659f51b0fe0419371fca1,15,16,1606.0199999999998,3,4,4,344,2,3,3,233,LOYAL
470,8385,551ff4a02f7a8265e8ad712ecb83e29a,22,15,1094.65,2,4,4,244,2,3,3,233,LOYAL
471,8393,554324677c45513443764f9edb3b9daf,13,14,803.72,3,4,3,343,2,3,3,233,LOYAL
472,8395,5548cba36c1466c46ed0d13c98f9f259,12,11,3937.58,3,4,4,344,2,3,3,233,LOYAL
473,8412,55694142ee0e457f5791e4c94e40fe0d,13,9,1715.13,3,4,4,344,2,3,3,233,LOYAL
474,8428,55a0a35d832a93705e3083238aefd806,10,11,58054.21,3,4,4,344,2,3,3,233,LOYAL
475,8458,55e4f6af31c91e166d95553f255084d1,26,8,936.61,2,3,3,233,2,3,3,233,LOYAL
476,8469,5602cb96e9a573529feaa70c80e8b4dd,13,8,1209.0700000000004,3,3,4,334,2,3,3,233,LOYAL
