,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11
15972,4f4468207846dd5a6500e61aaefd9f14,,sleeping,,sleeping,,,,,,,big spenders,most frequent
15973,4f482ad68578bf1fa013239888e54477,,sleeping,,,,sleeping,sleeping,,,,better sleeping,
15974,4f4c8a1d7865b8a57fbb4980d2aabfeb,,sleeping,sleeping,sleeping,,better sleeping,sleeping,sleeping,better sleeping,sleeping,,most frequent
15975,4f5841c33619a804db3cc4a71f863098,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,,sleeping,,most frequent
15976,4f5a5d30c23e56b8e491754979426313,,better sleeping,big spenders,big spenders,big spenders,,,sleeping,,,,
15977,4f5f1631a138426fd01e742187518a2e,,sleeping,,,,,,,,,,
15978,4f61df1d78801218442bdc1b13da2b66,,sleeping,,sleeping,sleeping,,sleeping,,,,,most frequent
15979,4f73d9741db0709ca7e509095c447508,,better sleeping,better sleeping,sleeping,,sleeping,sleeping,sleeping,,,sleeping,
15980,4f8fc94a9fa866e61de0ef1cc9898640,,sleeping,sleeping,better sleeping,better sleeping,,,sleeping,,sleeping,sleeping,most frequent
15981,4fd2070d5b04a9540a098ef81391cfd7,,sleeping,,,,,,sleeping,,,,
15982,500bf8ec2f9ab82d14517cbacf0b5270,,sleeping,sleeping,sleeping,sleeping,better sleeping,sleeping,,big spenders,,,better sleeping
15983,50141454c63229381dd74a7ccaa21d47,,sleeping,,sleeping,sleeping,,,,,,,most frequent
15984,5021b861ad13e9c666bbf8ecb6f11231,,sleeping,,sleeping,,sleeping,sleeping,,sleeping,,,most frequent
15985,50417acaec12196d792202a9933e4155,,sleeping,,,,,,,,,,
15986,50491bbbc8ac05cda329b2c2d73ccb03,,sleeping,sleeping,,,,,,,,,most frequent
15987,50493aea61d741982749ba2d192e1bd6,,sleeping,sleeping,,,,,,,,,most frequent
15988,5051ec3cee2965d262127574518c6e18,,sleeping,better sleeping,,,,,sleeping,,,,
15989,507c36020021e235e59ac8ec3887c20b,,sleeping,,,,,sleeping,,,,,
15990,509213c5433a5bf56fd0c4e458b110ee,,sleeping,,,,,,sleeping,,,,
15991,50d1edef7138616916cc48cb3f389e4e,,sleeping,,,,,,,,,,
15992,50e78516af2722f6b98a74c1b65bd30d,,sleeping,,,,,,,,sleeping,,most frequent
15993,50eeadcae47c32a0b824e483a67f3a3e,,sleeping,sleeping,most frequent,most frequent,most frequent,,sleeping,better sleeping,,,
15994,50f0d4124d8f1b5b35ed4bcaa304865f,,better sleeping,sleeping,sleeping,sleeping,sleeping,,better sleeping,better sleeping,big spenders,sleeping,most frequent
15995,50f8cac7553c323894d8db2c586c728d,,sleeping,,sleeping,sleeping,,,,,,,
15996,50fcb9a2b332265e348c90ed3443784a,,sleeping,,sleeping,sleeping,,,sleeping,sleeping,,better sleeping,better sleeping
15997,511ad378cd8c5b45e19ae066b416e37d,,sleeping,better sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,better sleeping
15998,511b5d77955e3fe59179e2315fff3ea4,,sleeping,better sleeping,sleeping,sleeping,better sleeping,sleeping,,,,sleeping,better sleeping
15999,511f78d7af9025be59fe04d7eab9eb95,,better sleeping,better sleeping,better sleeping,better sleeping,sleeping,,sleeping,,sleeping,,most frequent
16000,5122f3b76e30a1f971ce678df1a7cce2,,most frequent,,,,,,,,,,
16001,51269289157a4c9ed52067bdbf139d2d,,sleeping,better sleeping,sleeping,sleeping,,better sleeping,,sleeping,,,better sleeping
16002,513558384d63ac293b07a30d131cf0fb,,big spenders,sleeping,big spenders,big spenders,big spenders,sleeping,big spenders,big spenders,big spenders,champions,most frequent
16003,514902ce9b3885e597a3302ff1fca0bc,,sleeping,,,,,,,,,sleeping,
16004,519cfc967631fa4712fc833e7dd817ea,,better sleeping,,,,,,,,,,
16005,51afd245b772aad2a052e3d07331e498,,big spenders,sleeping,big spenders,sleeping,,big spenders,big spenders,sleeping,,,most frequent
16006,51b4241f33854b603a4aaa97b377070c,,sleeping,big spenders,better sleeping,most frequent,big spenders,big spenders,big spenders,,sleeping,better sleeping,better sleeping
16007,51be15d078d2a32a7463d1aabaef3861,,big spenders,big spenders,,,,,,,,,
16008,51c7356727b2a9da5d5918e96276ae85,,sleeping,sleeping,,,,,,,,,
16009,51ca2a687b769566e1af2afce4b19111,,sleeping,sleeping,sleeping,better sleeping,,sleeping,,,sleeping,,
16010,51cdf4ca581abb64527e787ef79fa437,,sleeping,big spenders,sleeping,big spenders,,,,,,,
16011,51d20d93b914c18aa8f6b5dabd2844da,,sleeping,,,,,,better sleeping,,sleeping,,most frequent
16012,51d278aec43421c5b59cf21a0e25a546,,sleeping,,,,,,,,,,
16013,51d650a47d47fe0dd8ebebb298916490,,big spenders,sleeping,sleeping,better sleeping,sleeping,sleeping,big spenders,,,,most frequent
16014,51daee54ce2d8c1a5bbf522962693e88,,sleeping,big spenders,big spenders,,big spenders,big spenders,champions,big spenders,big spenders,champions,sleeping
16015,51f37f4b43a2d368e4b9e073fbe3014c,,sleeping,sleeping,,,,,,,,sleeping,most frequent
16016,51f44352e594877724cd5629b65a1269,,sleeping,,sleeping,big spenders,,,,,,big spenders,most frequent
16017,51f4f33d3b790a77241fde5bfa7a8580,,big spenders,,big spenders,big spenders,,,,,,,
16018,51f6ab60f7e2e440c88f51a1f7cb1c53,,better sleeping,big spenders,,,,better sleeping,better sleeping,sleeping,,sleeping,better sleeping
16019,520433a09c84cd7db6fc046ebdec6ab0,,better sleeping,,,,,,,,,,
16020,521466ccb867be1ae80b16b58a7ff912,,sleeping,sleeping,sleeping,,,,,,,,
16021,5225f71390dbb63939c539dfcbd0d44f,,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,most frequent
16022,52287595f5c5f25fa2f641e5d6a15392,,big spenders,big spenders,champions,big spenders,,,,,,,
16023,522b4fc876ff40a75ad435a4426445b7,,big spenders,,sleeping,sleeping,,,sleeping,,,,
16024,522d1b2cd18b6fdc7702726e70c2e30a,,sleeping,,,,,sleeping,,,,,most frequent
