,client_id,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11
28572,74b40018d0b9657218be6aacdf4ccb14,,,,0.0,,,0.0,0.0,,,,4.0
28573,74b46f4594e68d623019025634441478,,,,0.0,3.0,,,,,,,
28574,74be370fc856a48bca9022106a7cc97c,,,,0.0,3.0,,0.0,,0.0,,,
28575,74cba38d918c6284bffea1788ee7e608,,,,0.0,3.0,1.0,,,0.0,,,4.0
28576,74cbe6a5e65ac1f05782a64d91af1541,,,,0.0,3.0,,,0.0,0.0,3.0,,4.0
28577,74cf97c5656967a164d43cd0c56fad81,,,,0.0,,,,,0.0,,1.0,
28578,74ee40a58afcad5d9b93bff4aecf4c06,,,,3.0,0.0,1.0,,,,,,4.0
28579,74ef38bf0b131f5955ddf0edd37488c7,,,,0.0,,,,,,,,4.0
28580,75110af30b1c29699f39db085dfe11de,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,
28581,7514b2fc8fac5ad59b56df2d29cd8ec9,,,,0.0,3.0,,,,,,,
28582,75192c521e8427057bd32f20686c955d,,,,0.0,3.0,,,,,,,
28583,751d39a15dc8d9727b0f9904ffda1e65,,,,0.0,,,,,,,,
28584,7531580efc61cc8fd7443c45007deacb,,,,0.0,3.0,3.0,2.0,0.0,0.0,,,
28585,7535f6d83701c8d706140ac0bfac7a31,,,,3.0,2.0,,0.0,0.0,1.0,3.0,0.0,0.0
28586,753b788b850d254f83c8db19064db3f6,,,,3.0,3.0,,,3.0,0.0,0.0,1.0,
28587,754953543098ed8fa02dfe96176aef86,,,,0.0,,,,,,,,
28588,755eed61d260011f1e95328166eb4cbe,,,,0.0,3.0,,,,,,,
28589,755fe4749f564bb741fbf44910c7151c,,,,3.0,1.0,3.0,,,,,,
28590,756c7251038cbcdec6e795607810df32,,,,0.0,3.0,3.0,,0.0,,0.0,,
28591,75815de66c79dcf1d76735148873fb00,,,,0.0,3.0,,0.0,,,,,
28592,75819499a856acc8e52f3a89dd12f4d2,,,,0.0,3.0,,,,,,,4.0
28593,758534fedc12c3437a2ad10db0e206c4,,,,0.0,,,,,,,,
28594,758f38b6c52d504b9e5ade686ec7bcb4,,,,0.0,,,,,,,,
28595,75902f34764370b6e197a827f252198e,,,,0.0,,,,,,,,
28596,75bec472e2fac90a196f00772d50ee26,,,,0.0,,,,,,,,
28597,75ca544546ef9f3f32c5ab898425a068,,,,0.0,0.0,3.0,,,0.0,3.0,,
28598,75cbd8e73d8a5f78c9fbe3675a1d71eb,,,,0.0,,,0.0,,,,,
28599,75d34feb92b56057cee3e49fd11e4227,,,,0.0,3.0,,,,,,,
28600,75e26b59f59f6c4f86dd9a4772924021,,,,2.0,0.0,3.0,2.0,0.0,0.0,,,4.0
28601,75f554f87c8370a17a8d433bffc39fe3,,,,0.0,,,,0.0,1.0,,1.0,4.0
28602,761c0bcbb9a3e9a8fafad555acf931ff,,,,0.0,,,0.0,,,,,
28603,76263f0920a0e93379a0379c225bf6ad,,,,0.0,,1.0,,0.0,,,1.0,
28604,762da5f8876de41b83db4833fab7c02b,,,,0.0,3.0,,,,,,,
28605,763107e353f19ef4c88e5b368791291d,,,,0.0,,1.0,,,,,,
28606,763ed59cfcb12817ebbd414e8b757cfc,,,,0.0,3.0,1.0,,0.0,0.0,3.0,,0.0
28607,764f73abd87a3652a05bd8bc59863e67,,,,0.0,3.0,1.0,,0.0,0.0,,,4.0
28608,7652bbcb611b5dcb33243be5de14660f,,,,0.0,,,0.0,,0.0,3.0,,4.0
28609,76754ee8894a9b9025f569ff954a9d28,,,,0.0,3.0,1.0,,0.0,0.0,0.0,,
28610,7675ba988619e35a6c076a7689acf984,,,,3.0,0.0,,,,0.0,,4.0,0.0
28611,7677148b3d2059072ad6faf3e415ccf2,,,,0.0,,,,,,,,
28612,76773ec868648ab0af5d50a2a77dcdd1,,,,0.0,,,,0.0,,,,
28613,7684f6e4b7b19e9c7ee3a7f93c719d27,,,,0.0,,,,,,0.0,,
28614,769bbf006017ea05e4f4485fa63c2b8a,,,,0.0,0.0,,,,,,,
28615,76a33143bcaa85959750da787ec9bbaa,,,,0.0,,,,,,,,4.0
28616,76a3ab07b15bc4ef50911814e2429c7d,,,,0.0,,1.0,,0.0,,,0.0,4.0
28617,76a9537cbd3d272494a0cfac996c1d8c,,,,0.0,3.0,1.0,2.0,0.0,0.0,,1.0,0.0
28618,76c5d270ec28b8ef1dccf0f5f958f866,,,,4.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0
28619,76c9dc589752690b250e85af522b5542,,,,0.0,,1.0,,,,,,
28620,76cc8ad6cc6b8dcdac39609f1309f3d5,,,,0.0,3.0,,,,0.0,,,4.0
28621,76e5b7cfdd37a4c3af7c2a32291d0f20,,,,0.0,3.0,,,,,,,
28622,76fff72c14d9eee25159c7f577aaf643,,,,0.0,,,,,,,,
28623,7708bd0a7657ceee6ed83bbc94a80b17,,,,0.0,3.0,1.0,0.0,,,0.0,,
28624,770c03f78dacf905f11cbd69c531e799,,,,3.0,2.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0
28625,770ced197a1173a7a60148fd8b394749,,,,0.0,,,0.0,,,,,
28626,7710c694ac55b102306d89f9b083697c,,,,0.0,3.0,,,,,,,
28627,7714674f304a085fff01e95f7e128710,,,,0.0,,,,,,,,
28628,772074d971f6747db919705dc1343a91,,,,0.0,3.0,,,,,,,
28629,772e3108ccdd0e17871b7e1fc6773526,,,,0.0,3.0,,,,,,,
28630,7733a3ae132a2eaaab69efd016a45c9a,,,,0.0,3.0,1.0,,,,,,
28631,7734f7106d3e1b2315762c66c92ed51e,,,,0.0,,,0.0,0.0,1.0,,1.0,2.0
28632,7766e944fd564034b014f6264f0b520d,,,,0.0,3.0,,,,,,,
28633,776c3b6b685b5ae84cbd5c88187cbddd,,,,0.0,3.0,,,,,,,
28634,776d3f8da220f836dc5b36ba0fdd0225,,,,0.0,3.0,,0.0,0.0,,,,
28635,7770f90c433521ae19422003b515ce4a,,,,0.0,3.0,,,,,,,4.0
28636,778bb29d88a7e956a93bc30581005310,,,,0.0,3.0,,,,,,,4.0
28637,778c946231cfd850168781563f956488,,,,0.0,3.0,,,,,,,
28638,77b362264d257e52028c9d8ba78b109e,,,,4.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0
28639,77c29c98a56a8820600c467bcdf1f200,,,,0.0,3.0,1.0,,,,0.0,,
28640,77c673cc1c8e522225afeac6fbd09ce6,,,,0.0,,,,,0.0,,1.0,
28641,77d69a5e2f385568d4c12a29cf6fb514,,,,0.0,3.0,,,,,,,
28642,77d86a63433e4a84b5c20a46d1babdb0,,,,0.0,,1.0,0.0,0.0,,0.0,1.0,4.0
28643,77d8b45cc753594e55b0024f2f17f606,,,,0.0,3.0,,,,,,,
28644,77e43ef4cfe68a0df820f20a974551eb,,,,0.0,3.0,,0.0,0.0,0.0,,,4.0
28645,77eb291612895a2f1188b15de77e2e29,,,,3.0,,,0.0,,,,,
28646,7840ede2e87cbf781d2f12455a0eaa9a,,,,0.0,,,,,,,,
28647,7846f5bc57b033832655de7979ed670e,,,,0.0,,,,,0.0,0.0,1.0,4.0
28648,7849508b6f22695af1965ee7f6daeabb,,,,0.0,3.0,,,,,,,
28649,784c50803d17b98d351deeaf4d74c890,,,,0.0,3.0,1.0,0.0,,,0.0,,
28650,785a922e30a21c8d5bf6f42eb99a632e,,,,0.0,,,,,,,,
28651,786a4f05e06805cdab3d84069737b5c1,,,,0.0,,,,,,,,
28652,787a655862aee4c1798d11d1fde9e4b4,,,,0.0,,,,,,,,
28653,788516f8d2ec4c4d6eff19fd47fd7345,,,,0.0,,1.0,,,,,1.0,
28654,788edb4702a189da1b905012ce431d12,,,,0.0,3.0,,,,,,,
28655,789bdc88bb0e767912c6e4b5ba6b392c,,,,0.0,3.0,,,0.0,,,,4.0
28656,789eca2d809109a4a197a1aecb84bfda,,,,0.0,0.0,,,,,,,
28657,78b871cdee12997187de1bf7a8bccfc5,,,,0.0,3.0,,,,,,,4.0
28658,78bff487e58aee15587d53a15112d0a0,,,,0.0,3.0,1.0,,,,,,
28659,78c21c8c4d1d2f48431e49b5b0cbc628,,,,0.0,,,,,,,,
28660,78ccc6f8636f5dd34f0b5ff3deb37390,,,,0.0,3.0,1.0,,0.0,0.0,,,4.0
28661,78d9da70af8b131d9a00b8fbc2e2c041,,,,0.0,3.0,,,0.0,0.0,,,4.0
28662,78dbf8237b7f1a11de7ebcfd10e8402a,,,,0.0,,,,0.0,,,,4.0
28663,78dcc64ebe844e268bbbdde884f00ace,,,,3.0,0.0,1.0,,,,,,
28664,78ef7d0026da32ab0734632b40fd6f5e,,,,0.0,3.0,,,,,,,
28665,78ff61d1830cc32d67100af0cba43f3b,,,,0.0,,1.0,0.0,0.0,0.0,,,4.0
28666,790507220ec6afb433cb25ff32c069fe,,,,0.0,,1.0,0.0,,0.0,,,
28667,7915aa1833e4f2662c9cb9b576b58e31,,,,0.0,3.0,,,,,,,
28668,7921ea4c5c11a3a4b83563026cb18def,,,,0.0,,,,,,,,
28669,792223ebce07a6a19104cbf6f4df4f62,,,,0.0,,,,,,,,
28670,79309f063dfe385998d1874de25a821d,,,,0.0,,3.0,,,0.0,,,4.0
28671,7933a2542ea0664c6106c92a2b53666f,,,,0.0,3.0,,,,,,,
28672,793574ed54e4293e0ed45784a4ee69c0,,,,0.0,,1.0,,,,,,
28673,7946b26f255493058642b14fda75a522,,,,0.0,3.0,,0.0,,,,,
28674,7948968104488285572fb77d78465bad,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
28675,7956319b44190255d7fe4756030d23f7,,,,3.0,,1.0,,,,,,
28676,795fde887e5ab47ad02bb9cadcf3d081,,,,0.0,3.0,,,,,,,
28677,79643a7e53224851e1b2f2e86fac9530,,,,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0
28678,797bc26617dc25d8088f6c1642620df5,,,,0.0,,,,,,,,
28679,797f6865f442213214531085b52c8550,,,,0.0,,,,,,,,
28680,79908d2a161dab60b9da5e5272e6cbbd,,,,0.0,3.0,1.0,2.0,0.0,,,,
28681,79937dd01794c542cc2f754674d4a617,,,,0.0,3.0,1.0,,,,0.0,,
28682,7995f233af395b366b4480c5068d3ab0,,,,3.0,0.0,,0.0,,0.0,,,
28683,79b3ebd5eeedb920eea87307aea11a5e,,,,0.0,3.0,1.0,0.0,,,0.0,,
28684,79d46fc8a1ed2d60d4bdac3e59dca4ab,,,,0.0,3.0,,,,,,,4.0
28685,79d8f7b7af3db4d27f0e9794599e66fd,,,,0.0,,,,,,,,
28686,79dd0dc4dafcf531812cad9913f91808,,,,0.0,3.0,,,,,,,4.0
28687,79e5cf4a8d77fcb6a67d1b1c70521efb,,,,0.0,3.0,,,,0.0,,,
28688,79ee0ad9e4afa97c4fe882bee2b99da8,,,,0.0,3.0,1.0,0.0,3.0,0.0,0.0,,4.0
28689,79ff9a0686a4919923a388b5d9c99c59,,,,0.0,,1.0,0.0,,,,,4.0
28690,7a013b2de537644f480a1a3fd9dfcbb2,,,,0.0,3.0,,,0.0,,,,
28691,7a19d4880c647461c1151c6e3f22fa95,,,,3.0,3.0,1.0,,0.0,,3.0,,
28692,7a262e0872e21e9a9297bb02202d9e38,,,,0.0,3.0,,,,0.0,,0.0,
28693,7a2ea3a070ff08f31ab69d9703cccfd1,,,,0.0,3.0,,,0.0,,,,
28694,7a3bda3964e7839b16c8a104c441a055,,,,3.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,
28695,7a56af774a794a8d27ec22aea675dbdb,,,,0.0,,1.0,,,,,,
28696,7a5e0a0a6e5b62315a6b02bc21aec0ad,,,,3.0,,,0.0,,,0.0,1.0,
28697,7a768f62a5896eabeaee021509c4af9b,,,,0.0,0.0,,,,,,,
28698,7a93d39814f36126709228eb8d22e8c6,,,,0.0,3.0,,,,,,,
28699,7a98fee50f659d56219c829b4b670b93,,,,0.0,3.0,3.0,0.0,0.0,0.0,,1.0,
28700,7ab5b6648717882dc20f203edfcee743,,,,0.0,,1.0,,0.0,,,,
28701,7ac7953d70204df2a34f89ef07e05391,,,,0.0,,,,,,,,
28702,7adc055770471a98378ab32e6d1f5150,,,,0.0,,,,,,3.0,,4.0
28703,7ae525b80c4f23847d1ad5858d5b5925,,,,2.0,0.0,3.0,0.0,,0.0,0.0,0.0,4.0
28704,7ae64181191951ea3ab0649e16b59d57,,,,0.0,,,,,,,,
28705,7aede70abd397441e22e0ad6d3b901ab,,,,0.0,,1.0,,0.0,,,,
28706,7aef125799577ab6853beeaddc65be72,,,,0.0,3.0,3.0,2.0,,,,,
28707,7afe9b682591e0998148f6bf07e45968,,,,0.0,,,,,,,,
28708,7b0eec84c97a1fe41979acfe4259a29c,,,,0.0,3.0,1.0,,0.0,0.0,0.0,1.0,
28709,7b1481e1d6f878336d2453139bad732c,,,,0.0,,,,0.0,,,,
28710,7b30ca60358c994bf54dda4cca873244,,,,0.0,3.0,,0.0,,,,,0.0
28711,7b36815cad8cf0d37b2bcb24d2a5d242,,,,0.0,3.0,,0.0,0.0,,0.0,,4.0
28712,7b3a226c021c19ebf49cfc729b90ebde,,,,0.0,,,,,,,,
28713,7b3b5954182b1f24dfe68e1409ce6a34,,,,0.0,,,0.0,,,,,
28714,7b4337911f6afdb2a382be386260f1cc,,,,0.0,3.0,1.0,,,,,,4.0
28715,7b47ac2616c12e47aed4823d766e4867,,,,0.0,,,,,,,,
28716,7b4caae8fd8dd4b716f818cf391a098d,,,,0.0,3.0,,,3.0,,0.0,0.0,4.0
28717,7b4e20a2db611d78dde1112ec8f5d8c9,,,,0.0,3.0,,,,,0.0,,
28718,7b64c477802b38c1d42474dfc6104f35,,,,0.0,,,,,,0.0,,4.0
28719,7b68ca6ac4805a50a3987bfa65c370e7,,,,0.0,3.0,,0.0,,,,,
28720,7b6c9708e5397b52076284dda838752f,,,,0.0,3.0,,0.0,0.0,,,,4.0
28721,7b6ca096af11ba4235e63ced91e75b26,,,,0.0,,,,,,,,
28722,7b6eb2053e7ec46945d5dc4fc1f3f8bf,,,,0.0,3.0,,,0.0,,,1.0,
28723,7b79da93d5f3b64749c2e0721e8dd69b,,,,0.0,3.0,,,,,,,
28724,7b800a401530b7325c9877312d0f1950,,,,0.0,,1.0,0.0,,,,,
28725,7b8026b1f87215d7b6203665aff4fa1f,,,,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,
28726,7b83cebb7b718e3aa26b6a6f64c15408,,,,0.0,3.0,1.0,0.0,0.0,,,,
28727,7b865fc0bac2614f2aa851db04cfb243,,,,3.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,4.0
28728,7b8c5a9982c10736636063a17552a37c,,,,0.0,3.0,,,,,,,
28729,7b9156ee23153363253029a0072ea92f,,,,0.0,,,,3.0,,,,
28730,7b9667675ab8acce88e0f97751979e25,,,,3.0,2.0,0.0,,0.0,0.0,0.0,1.0,
28731,7bacd523eaa4396803509d9e19c22254,,,,0.0,3.0,,,,,,,
28732,7bc0846ec1caea801a95297a8bca3fa3,,,,0.0,,1.0,2.0,,,,,
28733,7bc717716769b4db78014418984807c2,,,,0.0,3.0,,,,,0.0,,
28734,7bc72cffb57a0d00285c1f70cdbb137a,,,,0.0,3.0,,,,,,,
28735,7c031cc3f03575b122da0b7661781c85,,,,0.0,0.0,,,,,3.0,,
28736,7c134d7e941450e6e3bdab3e1e7c81dd,,,,0.0,0.0,,0.0,,,,,
28737,7c17447afae14e336d178fa018132772,,,,0.0,3.0,,,0.0,0.0,,,0.0
28738,7c279d21936fd212d7a4743ca5345aa3,,,,0.0,,,,,,,,
28739,7c3a4cb9ac692e5cbad8e72b00f5907e,,,,0.0,,1.0,,,,,,
28740,7c4453e0c6901edc0a395b88b64ce99e,,,,0.0,3.0,,,,0.0,,,
28741,7c71aef8d5a56158be92e715b176b3b8,,,,0.0,3.0,1.0,0.0,0.0,,,,4.0
28742,7c79b004d492bcad2d8a172992ccc9d7,,,,3.0,0.0,,,0.0,,,1.0,
28743,7c83072cf8d2b652e613c7b0dd164cb0,,,,0.0,3.0,1.0,0.0,3.0,0.0,3.0,,
28744,7c8af61ada792332fc1e8a2629ff54f4,,,,0.0,3.0,,,,,,,
28745,7ca8cbc86d284333809c55097b9c49f8,,,,0.0,,,,,,,,4.0
28746,7cbb7d056eb84cc14f4a0d4a4734c943,,,,0.0,3.0,,0.0,0.0,,,,
28747,7cc57249622ab6c58881cc1ddaf9f8a6,,,,0.0,0.0,,,,,,,
28748,7ce29166eaaba4ebf90ee73d6603e0dc,,,,0.0,0.0,1.0,,,,,,
28749,7cf68af931208a73d88edf465a0eb5c8,,,,0.0,,,0.0,,,,,
28750,7cf9e195275a2407b0dcbaf3380c91b7,,,,0.0,3.0,,,,,,,
28751,7cfc1809a35f3579968c3c25f2cd2e61,,,,0.0,3.0,,0.0,,0.0,,,
28752,7d0ca7a1a7a58f2946fb7b7ed81b668e,,,,0.0,3.0,,,0.0,0.0,,,
28753,7d19ab73b57f4ff0c7fc6ac725bbca76,,,,0.0,,,,,,,1.0,
28754,7d1c4536a8e56355628ad7c3aedfe5a9,,,,0.0,3.0,,,,,,,
28755,7d40716d34d30536d46394329a1bb72b,,,,0.0,,,,,,,,
28756,7d44db0e60cdb93210099b6ead40dab0,,,,0.0,,,,,,,,
28757,7d4fa876726fd70e1a4dab0504dec471,,,,0.0,,,,,,,,
28758,7d5c68ecfa26c635fe27ba0df1a4d097,,,,0.0,,,,,,,,
28759,7d6e2e6a121752bf36743f44290c7546,,,,0.0,3.0,,,,,,,
28760,7d77b3ee208f560c494e39ca75a2266d,,,,0.0,3.0,1.0,,,,,,4.0
28761,7d961f00488e09e3c7164aa9de681a9f,,,,0.0,3.0,1.0,,3.0,0.0,,1.0,
28762,7d9646194e1fba8d7bf525d7c5bdaabb,,,,0.0,,,,,,,,
28763,7d97501c77d77b4f80b1427189793450,,,,0.0,3.0,1.0,,,0.0,,,4.0
28764,7dbc44ef2f3b3200cbabda73be3fb673,,,,0.0,3.0,3.0,,,,,,4.0
28765,7dc276fb0b5f14e275e4518b320899d3,,,,0.0,3.0,1.0,0.0,,0.0,,1.0,
28766,7dce36e759f599ba763fc31bef9209e4,,,,0.0,3.0,,,,,,,
28767,7dd0b24a29c85025517ede905c7d931f,,,,0.0,,,,,,,,4.0
28768,7ddd8f1fb78dd0d59dfbf6cbb674eabc,,,,0.0,3.0,,,,,,1.0,
28769,7de252506a40222eedae653b02ce4b5d,,,,0.0,0.0,1.0,0.0,,,,,
28770,7de3356db48a7148afa025329506f2f7,,,,0.0,3.0,,,,,,,
28771,7df2612d5ed3560605f1a46b13b4f9b7,,,,0.0,,,,,,,,
28772,7df9689bc6c7bb2d36803ab1d5c19c37,,,,0.0,3.0,,,,,,,4.0
28773,7e069f26d1ad5f65140b3e9f85eb0fc7,,,,0.0,3.0,1.0,0.0,0.0,,,,
28774,7e17b17b0d6effef6227886b638e7a44,,,,0.0,3.0,1.0,0.0,0.0,1.0,0.0,,
28775,7e210c6a6bc5de443716c283a63b664b,,,,0.0,,1.0,0.0,,0.0,0.0,,
28776,7e32ef021c76b723819dd68ed5efe3cf,,,,0.0,3.0,1.0,0.0,,,0.0,0.0,4.0
28777,7e3d6830897154045e60814b698f2faf,,,,0.0,3.0,,,,,,,
28778,7e4d6ccf3b76713eb5be52ef1b1df4f7,,,,0.0,3.0,1.0,,,,0.0,,4.0
28779,7e4e6b96b09aa85e4ae269fd9dcb69ed,,,,0.0,,,,,0.0,,,
28780,7e5ab7acdb2accba25da9abb3dea5f77,,,,0.0,,,,,,,,4.0
28781,7e60036d3b6f9c1a95445957b8073046,,,,0.0,3.0,,,,,0.0,,
28782,7e841d35ae91c2ff0d4f5ecaf57e13ef,,,,0.0,,,,,,0.0,,4.0
28783,7eab4bab339a04ecb133745420d501c3,,,,0.0,3.0,1.0,,0.0,,,,
28784,7eb30111cbdb5d2feaa142fe39fc15eb,,,,0.0,,,,,,,,
28785,7ec793660126b5ae262145f3a2cfe6d2,,,,0.0,3.0,,,3.0,1.0,2.0,1.0,2.0
28786,7ecace22f7fab032823288b5b36d102e,,,,0.0,3.0,1.0,,0.0,0.0,0.0,,
28787,7ede7677b01b5b890ec88783a2e7a7dc,,,,0.0,,,,,,,,
28788,7ee0bf4d68265928b748b60785228389,,,,0.0,3.0,,,0.0,0.0,,,
28789,7ee6b2d66a8227e9ebebbb2c8ba24846,,,,3.0,3.0,1.0,,3.0,0.0,,,4.0
28790,7ef0f624ef4954c42e969f0bc8f6cd40,,,,0.0,,1.0,0.0,3.0,0.0,,,0.0
28791,7ef1a375922108d23ec714d38ec3a7ce,,,,0.0,,,0.0,,,0.0,1.0,4.0
28792,7ef5fe1e4f0ce3caf1a42e57877eefc9,,,,0.0,3.0,0.0,,,,,,
28793,7ef767917e6ee48fad842914983ff96a,,,,0.0,3.0,,0.0,,,,,
28794,7f147e7b1ee75f671ef52bc68fe0af1e,,,,0.0,3.0,,,,,0.0,3.0,4.0
28795,7f17bc7ae712086a8446ea24e315927d,,,,0.0,,,,,0.0,0.0,,
28796,7f1d4e15e65a259ad1e266dc21f7ada0,,,,0.0,,,,0.0,,,,4.0
28797,7f23c8686abfa597478225d671a6d41e,,,,0.0,3.0,1.0,0.0,0.0,0.0,,,4.0
28798,7f2b1905eb6485cdc450e730efb62038,,,,0.0,,,,,0.0,,,
28799,7f309df3800e186bf93b6382df3c993f,,,,0.0,,,,,,,,
28800,7f50329375707b791720c32768e8aaa2,,,,0.0,3.0,,,,,,1.0,4.0
28801,7f60810c0c7e4a273c14e34f83fe8ba2,,,,0.0,3.0,,,,,0.0,,4.0
28802,7f61b5bf0dce5cf73fc8dda5967c0901,,,,0.0,3.0,,,0.0,,,,
28803,7f6339a62cadbcee11cedcdfbb5c9ef9,,,,0.0,,1.0,0.0,0.0,0.0,0.0,,
28804,7f668f1b05f0473a73e336e1e31db4a4,,,,0.0,,,,,0.0,,,
28805,7f7869b28dca6a5e90d5eaeea7b8dac1,,,,0.0,3.0,,,,0.0,,1.0,4.0
28806,7f7ed8c80cddea38243f786953542d55,,,,0.0,3.0,,,,,3.0,1.0,4.0
28807,7f8040588ede20f7f5e5887023e43947,,,,0.0,3.0,,0.0,,,0.0,1.0,
28808,7f9d5464b20f7861962327f1d07ddb5e,,,,0.0,3.0,,2.0,,,,,
28809,7fc9eddf4df213327194f1144f95f633,,,,0.0,0.0,,0.0,,,,,
28810,7fcffa0975648784383606db7f152ee7,,,,0.0,,,,,0.0,,,2.0
28811,7fd61ceec53f6e1625e0c06d35d23c12,,,,0.0,,,,,,,,
28812,7fe327ee13fc2ad3209405821d8960c7,,,,0.0,3.0,1.0,,,,,,
28813,7fec2014177a07bb102d8420965f1ad9,,,,0.0,3.0,,,,,,,
28814,7ff6ba713ea4c332b7e6c293bf8c1f20,,,,0.0,3.0,,,,,,,4.0
28815,7ffcc538b5abc3a0debbc936047f9019,,,,0.0,,1.0,,,,,,
28816,8040201a71ad024bf04ee9c0248f69cd,,,,0.0,3.0,1.0,,,,,,4.0
28817,8043b89e364612f4ff29aea2d6b36009,,,,0.0,3.0,,,,,,,
28818,8048f3f7f70fcdfbb70a2dee3de80a30,,,,0.0,3.0,,,,,,,
28819,804adb3da96034e8b927ea6534d047dd,,,,3.0,0.0,1.0,,,,,,
28820,805882450caae21b791b30a6e9b790d7,,,,0.0,,1.0,0.0,0.0,,,,4.0
28821,80790c5648b990c769f0731818faf2c7,,,,0.0,,,,,,,,
28822,807d8566cecf1ec944ef609cf010333e,,,,0.0,3.0,1.0,0.0,,,,1.0,4.0
28823,80ce30b9b9a8aab286efcf355a3a6f80,,,,0.0,3.0,,,,,,,
28824,80cf50ae0890fa4043eeb075e67bf6ce,,,,0.0,0.0,,,0.0,0.0,,,0.0
28825,80ea886eca04a2bac9ba11c9881a5625,,,,0.0,,,0.0,,1.0,,,
28826,80fa92eb9aa5a9c47b9f6ca70ff4c22c,,,,0.0,3.0,,,0.0,,,,
28827,8105138e6870234c35fbf26764c1234f,,,,0.0,3.0,,,,,,,
28828,810cb2c7882e10c6e291fff2038b91e1,,,,0.0,3.0,,,,,,,
28829,813449bac4ec141a459d19985c3ed882,,,,0.0,,,0.0,,,,1.0,
28830,813639efad1bdd6e4aed5fa9b83a5913,,,,0.0,,,0.0,,1.0,0.0,,4.0
28831,813c0eabba290a19f7534c0ef955109b,,,,0.0,,1.0,,,,,,
28832,8147d89eb93f57360320143abe23468f,,,,0.0,3.0,,,,,,,
28833,81595e2652e3e929cc25f94f94826879,,,,0.0,3.0,1.0,,,,,,
28834,815976b8287beec43dabc67bc4fcb7af,,,,0.0,3.0,1.0,0.0,,,,1.0,
28835,815bfdfcde9169b4fdcda3319f97f194,,,,0.0,,,,,0.0,,,4.0
28836,816eed025ad0474a1e6b98b6467a5f9c,,,,0.0,,,,,,,,
28837,817a687cb8ad347d308e406747e57888,,,,0.0,3.0,,0.0,,,,,
28838,8186a49f0f17105a400200d81c2151d4,,,,0.0,3.0,,,,0.0,,,
28839,818afb6400ffe9aeba1573fbc03c004d,,,,0.0,,,,,,,,
28840,81a0a1b02b6c57c8e8f7237842e8fc8f,,,,0.0,0.0,,0.0,,,,,
28841,81a3fd77e01d618872b7074149f3c824,,,,0.0,,1.0,0.0,3.0,0.0,3.0,1.0,
28842,81bbc68643fd731b054786650eeb81ff,,,,0.0,3.0,1.0,2.0,3.0,1.0,,1.0,4.0
28843,81c84693ec41398479f3ef656b4df6b3,,,,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,
28844,81ccef5ef053e4ebe50b3e7e7b2682e7,,,,0.0,3.0,,,,,,,
28845,81ea35331a47f8712028803e48608a5c,,,,0.0,3.0,1.0,,,,0.0,,4.0
28846,81ecf3c96d032fd659cd0a221d447e7d,,,,0.0,3.0,,,,,,,
28847,8213c425af72e0a3ea18340ecab0309c,,,,0.0,3.0,,,,0.0,3.0,1.0,
28848,82200991b8cd6ebc897f8eeb88c6da4f,,,,0.0,3.0,1.0,,,,,,
28849,822970a7dd995c92f30a1b3f3ce0e355,,,,0.0,3.0,,0.0,,,,,
28850,822a07709a70bd8f2726d2ac5da2669e,,,,0.0,3.0,,,0.0,0.0,,,
28851,82307af94f6a49fc8b30592da30e932d,,,,0.0,3.0,,,,,,,
28852,8266706c2be5280fdc9f8afb39ec284d,,,,0.0,3.0,1.0,,0.0,,,,4.0
28853,82915db7301d5dee238e5ca7e8ec0ee7,,,,0.0,,,0.0,,,,1.0,
28854,829596811b6aa289e1bf078d41d5a967,,,,0.0,3.0,,,,0.0,,1.0,
28855,82b20e86b516cc8c0d3b70a21a9b7f7d,,,,0.0,0.0,,2.0,0.0,,,,
28856,82d524e4990cc828c9f573c7ec5c3689,,,,0.0,3.0,,,,,0.0,,
28857,82de70a96831189c648903f337b58e91,,,,0.0,,,,0.0,,,,4.0
28858,82e471d7af02d9821ed0f3ddca6f32df,,,,0.0,,1.0,,0.0,0.0,,,
28859,82eb588f8375e005bd2396c864a06295,,,,3.0,0.0,,0.0,,,,,4.0
28860,82f23348ea337c6e416eca402329e948,,,,0.0,3.0,,,,,,1.0,
28861,82f25a443977cd275725b58db5d1a7d3,,,,0.0,3.0,,,,,,,
28862,830072ea7122a0abbb03deb65fe95c6d,,,,0.0,,,,,,,1.0,4.0
28863,830ab99a1d7b8a3f34ddd3d20c6f4ed4,,,,0.0,3.0,,,0.0,,,,
28864,830d7131624ba8e570f3d9d3f59f94ed,,,,0.0,,1.0,0.0,,,0.0,1.0,4.0
28865,831929249f198a7c05afd04699f069bc,,,,0.0,,,,,,,1.0,
